CountryCode,Month,Year,tmpf,dwpf,mslp,sknt,feel,relh,p01i,ice_accretion_6hr
AO,7,1979,68.165,54.744067796610175,1016.4599999999999,5.176470588235294,67.97474576271186,66.76398305084746,,
AO,8,1979,69.39411764705882,55.858823529411765,1012.0625,3.9805825242718447,69.54088235294118,66.7171568627451,,
AO,9,1979,72.83559322033899,59.18461538461539,1012.8474576271186,5.931623931623932,72.74923076923076,66.29649572649573,,
AO,10,1979,69.71428571428571,59.171428571428564,1011.54,9.047619047619047,69.74142857142857,71.83095238095238,,
AO,11,1979,,,,,,,,
AO,12,1979,68.0,64.31,1010.2111111111111,4.3,71.8485,81.22,,
AQ,1,1979,25.215384615384615,,991.4979838709677,9.104166666666666,,,0.0,
AQ,2,1979,15.680454545454545,-0.07586206896551725,990.3923766816143,14.041666666666666,-6.219285714285713,62.3448275862069,0.0,
AQ,3,1979,-1.1537190082644628,0.0,985.8723577235772,11.59915611814346,-0.7779310344827586,62.90941176470589,0.0,
AQ,4,1979,-0.6178423236514522,0.0,989.5813278008299,11.55,-5.53,68.45608695652174,0.0,
AQ,5,1979,-13.834146341463414,,989.3157258064516,9.620087336244541,,,0.0,
AQ,6,1979,-6.939583333333333,0.0,984.7291666666666,10.688888888888888,-7.075238095238096,74.15923076923077,0.0,
AQ,7,1979,-21.75162601626016,0.0,981.0318548387097,8.401709401709402,-15.27,86.64000000000001,0.0,
AQ,8,1979,-21.543852459016392,0.0,991.197975708502,8.266949152542374,-9.120000000000001,70.655,0.0,
AQ,9,1979,-11.495416666666667,0.0,984.5929460580912,9.851528384279476,-14.155000000000001,90.90714285714286,0.0,
AQ,10,1979,-6.206530612244897,-0.7333333333333334,985.6542510121458,6.820083682008368,0.31000000000000005,79.90333333333332,0.0,
AQ,11,1979,15.5084388185654,0.0,988.877731092437,8.84873949579832,4.386521739130435,49.568260869565215,0.0,
AQ,12,1979,24.679338842975206,-0.29333333333333333,997.0479338842975,8.641666666666667,20.21142857142857,29.552,0.0,
AR,1,1979,74.75524834104162,59.054077645267704,1009.7059483207121,7.659354967948718,75.33999340135018,61.97797158081705,,
AR,2,1979,72.79367305427684,57.97751134154245,1009.3720024494795,7.288468728302088,73.16213656744638,63.96832091164398,,
AR,3,1979,67.43977428851817,55.55937407150639,1013.7081663837013,6.370087603386678,67.51467201743955,69.42477617113994,,
AR,4,1979,60.29397163120568,50.269549263648535,1015.2785794434469,6.041709704392307,59.984793507396006,72.70059899836366,,
AR,5,1979,54.64230166354857,44.92329116506835,1013.5782502472223,6.4327981419771785,53.709928396072016,72.58846561926137,,
AR,6,1979,49.926866198960276,37.684345699143904,1018.3539005474453,6.271489104116223,48.4437583171256,66.23259936812067,,
AR,7,1979,52.73405313254724,42.74535806482455,1015.4548236681317,6.980211144250343,51.57260781962101,72.34733435318864,,
AR,8,1979,56.32172505151604,45.32972972972973,1012.1864544699696,7.0649459193706985,55.3425297248893,70.21515596330276,,
AR,9,1979,54.80641249614633,40.46371653870097,1015.42771028309,8.176011501334976,53.68903662793727,62.76009130525005,,
AR,10,1979,63.14376439766927,48.35592294029239,1011.5890898008939,9.233238520926452,62.44775593065694,63.11189370132532,,
AR,11,1979,65.25271504753073,50.58887015177066,1010.8864398759135,9.048777098387994,65.02086514114227,63.17519767659734,,
AR,12,1979,70.30680623608018,56.37920194559539,1009.9048396915584,8.345251792193999,70.81683366372319,65.33465816969915,,
AS,1,1979,82.75825242718447,76.2747572815534,1006.0781553398059,12.383233532934131,89.9395145631068,81.41174757281553,0.0,
AS,2,1979,83.97877094972067,76.86927374301676,1009.155,9.135338345864662,93.3326815642458,79.71709497206704,0.0,
AS,3,1979,84.29899999999999,77.081,1008.8261306532663,7.033057851239669,93.93270000000001,79.58615,0.0,
AS,4,1979,84.0303664921466,77.18,1008.9278947368421,6.572519083969466,93.20163157894737,80.642,0.0,
AS,5,1979,83.88235294117646,77.51290322580645,1009.248128342246,7.512195121951219,93.49532258064517,81.61731182795698,0.0,
AS,6,1979,83.40239520958085,77.41204819277108,1009.5801204819277,9.80952380952381,92.80210843373494,82.58072289156627,0.0,
AS,7,1979,83.34064516129031,76.08831168831169,1010.8198675496687,9.142857142857142,91.24642857142858,79.27474025974026,0.0,
AS,8,1979,82.24393063583814,75.34736842105264,1010.4593023255813,9.159420289855072,88.57122807017544,80.39584795321638,0.0,
AS,9,1979,82.69473684210526,76.69112426035502,1009.7836257309941,9.270833333333334,90.5226627218935,82.77301775147929,0.0,
AS,10,1979,82.02209944751381,76.2659217877095,1009.6240223463687,9.138686131386862,89.23558659217878,83.00748603351956,0.0,
AS,11,1979,83.64177215189873,76.79230769230769,1008.2740506329113,7.887640449438202,92.1477564102564,80.52961538461538,0.0,
AS,12,1979,82.4111801242236,77.0675,1007.7627329192546,7.866666666666666,89.9926875,84.36318750000001,0.0,
AT,1,1979,23.254333082140167,19.04465414740021,1015.9770398481974,4.737399140731426,18.40972909805588,84.75338869491365,,
AT,2,1979,32.367004760919066,27.684402528759456,1013.7232545931759,4.290164130825446,28.6379081263564,84.03142812726708,,
AT,3,1979,41.67774680380659,33.6495093323071,1011.4961593172119,5.752931889941363,39.36171172157164,75.86368481816433,,
AT,4,1979,45.40439179427911,35.79240481927711,1012.9004429133859,5.2340400880546865,43.883600171692244,72.2008838554217,,
AT,5,1979,57.311125617830825,43.01028272837548,1018.0373511195808,5.358792184724689,57.29762057565149,63.22213585891574,,
AT,6,1979,64.85125977410947,54.09607805255023,1016.7086999505684,4.736218444100979,64.83395565927655,71.62828728748069,,
AT,7,1979,62.448364046634076,53.50293619424054,1018.5234032411821,4.555126603837857,62.47205862946554,74.93295972143798,,
AT,8,1979,62.63580834967778,52.95539971949509,1015.1860620525059,4.2004535147392295,62.69665664348806,73.54314633006076,,
AT,9,1979,58.300077730275945,49.9583552055993,1020.1633954857704,3.6110655257296917,58.4449432609994,76.50968503937008,,
AT,10,1979,47.969265622050216,40.10841916280828,1017.9918726235741,5.143362049922686,47.1391794344473,76.6229802513465,,
AT,11,1979,37.11997282608696,33.39970853978432,1018.4776237623763,4.26806656986485,34.33578173719376,87.3033848246381,,
AT,12,1979,35.916514785196206,31.38910918737783,1017.0173561578697,4.990290202923849,33.10505974364545,84.99168854137578,,
AU,1,1979,77.66078551532033,60.958045091723854,1009.5476365546218,8.244463252927071,78.71821033468702,61.90987956868786,,
AU,2,1979,76.06328821292776,60.72614530310041,1011.4996848137536,6.894566224143254,77.2263998149005,63.53665278420484,,
AU,3,1979,73.88091623828244,60.233368886180095,1011.9358645459209,5.770423832923833,74.97271258762572,66.6393554776779,,
AU,4,1979,68.58667737789203,54.74537530266343,1014.7853467561521,5.3473978000328355,69.00535090556275,65.30113317191284,,
AU,5,1979,61.187179723502304,49.43508120649652,1018.692525570417,5.583385579937304,61.253917316692664,68.46937664346481,,
AU,6,1979,58.81209923664122,47.71197691197691,1019.6951239669421,4.543401097128106,58.789316294969886,70.57359628026295,,
AU,7,1979,56.097075734157656,42.638605230386055,1021.1992479183453,4.999375487900078,55.79622761134887,65.43462795765878,,
AU,8,1979,58.06463392029657,44.36583773702207,1017.6960910307898,5.49264245460238,57.76930941845765,65.06675474044141,,
AU,9,1979,62.96808199121522,48.204412485700274,1016.9155844155844,6.490866821653936,62.74474021703387,63.29550253309364,,
AU,10,1979,68.13738853503185,50.60091547146781,1014.5075854975572,6.602605363984674,68.16835142988224,59.807422947818125,,
AU,11,1979,72.7721187308086,56.11809215368762,1012.1755593316341,6.404956224959193,73.2609097600471,61.29212130133961,,
AU,12,1979,76.85303171247358,56.46196943972836,1011.1905001323101,6.966466894977169,77.8106000566091,55.52136389360498,,
AZ,1,1979,37.62446555819477,29.812106537530266,1022.0815884476535,6.75531914893617,34.109107579462105,75.80584745762711,0.0,
AZ,2,1979,40.45627586206896,33.555240793201136,1018.0450276243093,7.596153846153846,36.7234964028777,78.56256373937677,0.0,
AZ,3,1979,47.13209733487833,38.12428571428572,1017.5599286563615,6.705128205128205,44.90056220095694,73.81132142857143,0.0,
AZ,4,1979,53.18995327102804,45.68986889153755,1015.2634958382878,7.453379953379954,52.356842105263155,78.01411203814065,0.0,
AZ,5,1979,63.30480656506448,50.55434007134364,1016.4808788598575,5.827102803738318,63.21093935790726,65.77187871581451,0.0,
AZ,6,1979,68.69727722772278,56.905289672544086,1013.7325316455696,6.15527950310559,68.69416876574307,68.30492443324937,0.0,
AZ,7,1979,76.80496613995486,61.63490241102181,1009.3172727272727,7.183558558558558,77.06011481056257,61.59316877152698,0.0,
AZ,8,1979,77.80560975609755,58.98217821782178,1010.1385943279902,5.829683698296837,78.3915594059406,55.94847772277228,0.0,
AZ,9,1979,71.53532934131736,59.00218446601942,1015.9358629130967,6.130538922155688,71.68736650485437,66.87646844660195,0.0,
AZ,10,1979,59.35395683453237,51.58188494492044,1017.9557575757576,5.495180722891567,59.201884944920444,77.10470012239902,0.0,
AZ,11,1979,50.0366028708134,44.748363636363635,1022.122168087698,5.649940262843488,49.32344743276284,83.28344242424242,0.0,
AZ,12,1979,42.5292766934558,35.66293706293706,1019.0116359447004,5.690992018244014,40.294423529411766,78.44400932400933,0.0,
BA,1,1979,28.838655462184875,24.9890756302521,1016.0415966386554,3.819327731092437,26.49050420168067,86.9105462184874,,
BA,2,1979,38.501869158878506,31.34622641509434,1012.8985714285715,3.4158878504672896,36.842688679245285,78.32721698113207,,
BA,3,1979,44.72592592592592,34.26307053941908,1014.6195833333334,4.136363636363637,44.12351464435147,70.60282157676347,,
BA,4,1979,46.331355932203394,35.96,1013.0131914893617,3.978723404255319,45.47774468085107,71.65034042553192,,
BA,5,1979,56.61255230125523,46.67226890756302,1018.4397489539749,3.004166666666667,56.37210084033613,73.8477731092437,,
BA,6,1979,64.24279475982533,55.78854625550661,1016.3232456140352,2.462882096069869,64.23444933920705,77.80251101321585,,
BA,7,1979,63.777215189873424,53.15,1018.393220338983,2.607594936708861,63.712415254237285,72.58504237288136,,
BA,8,1979,63.46218487394958,53.45569620253165,1014.7214285714286,2.1338912133891212,63.36143459915612,74.48295358649789,,
BA,9,1979,56.96623376623377,50.56842105263158,1020.5330434782609,1.8917748917748918,56.887280701754385,82.54052631578948,,
BA,10,1979,49.13389121338912,43.59746835443038,1019.6551867219916,2.336099585062241,48.632447257383966,83.83886075949367,,
BA,11,1979,41.5793991416309,37.6504347826087,1017.4564655172413,3.717948717948718,40.3531441048035,87.60130434782609,,
BA,12,1979,37.37049180327869,33.65925925925926,1018.4477178423236,2.9549180327868854,36.14512396694215,88.25176954732511,,
BE,1,1979,27.534319290111117,24.441301727601445,1013.4600032530903,9.295291902071563,19.005299878591664,88.4136568903174,,
BE,2,1979,32.15303577882183,28.535519026428116,1012.7827586206897,8.105884410247443,25.27855132833472,87.22477885750614,,
BE,3,1979,40.948842105263154,36.219543089798684,1007.1205600247524,11.361530210940293,34.84964128621265,84.29464148382719,,
BE,4,1979,46.04341338307297,38.48159862885634,1012.5376443793721,8.670561965016747,42.54708372604461,76.99823465253974,,
BE,5,1979,52.94538128637517,45.33482639410792,1015.8794566037736,8.20140600086969,51.42252422774076,77.48275965729746,,
BE,6,1979,58.73978036387478,52.86354200988468,1018.6937046004842,6.766895200783545,58.662852066115704,82.07659555189456,,
BE,7,1979,61.43588335683015,53.91975005579111,1019.7320147194113,7.000432152117545,61.44192599761762,77.86132782860969,,
BE,8,1979,59.94685077161633,53.46379386939138,1014.613774677156,7.371753016323634,59.87189121090856,80.68655486450467,,
BE,9,1979,57.13366058906031,50.620752797558495,1020.608452088452,6.954073181749736,56.883763677871364,80.43417638312857,,
BE,10,1979,52.495460594410766,47.66687430478309,1012.9550075414782,6.717552927848191,51.24982057772483,84.69886466444197,,
BE,11,1979,42.66070014748118,39.48972122722317,1015.2518625561978,9.188324611188914,38.19323669983547,89.02531537143747,,
BE,12,1979,42.46552795031056,38.836120401337794,1010.5879004098983,12.70931616154546,37.042362551286836,87.56926049795614,,
BG,1,1979,32.61,26.166386554621848,1015.6413165266107,5.969444444444444,28.174277699859747,78.07116246498599,0.0,
BG,2,1979,36.824215246636776,29.787951807228918,1017.2405731523379,7.3353204172876305,32.12981927710843,76.83734939759036,0.0,
BG,3,1979,46.89959183673469,37.0983651226158,1015.7423868312757,3.9742198100407053,45.83100817438692,71.0132561307902,0.0,
BG,4,1979,50.3873417721519,39.31424541607898,1013.6028368794326,5.833099579242637,48.97283497884344,68.21675599435825,0.0,
BG,5,1979,61.8320652173913,52.408174386920976,1016.7716049382716,4.546684709066306,61.822997275204365,73.27508174386921,0.0,
BG,6,1979,70.10594900849858,58.29843527738265,1015.3790299572039,4.691654879773692,70.3143812233286,68.33137980085348,0.0,
BG,7,1979,69.25951086956522,57.60383036935705,1016.308855585831,5.423545331529094,69.37860465116279,68.35976744186046,0.0,
BG,8,1979,69.22125340599455,58.648360655737704,1013.2638850889193,5.43656207366985,69.34295081967213,71.1355737704918,0.0,
BG,9,1979,64.60396600566573,54.38461538461539,1019.5765625,3.4490084985835696,64.5432667617689,71.52904558404558,0.0,
BG,10,1979,51.37647058823529,43.99587345254471,1021.1836313617606,5.4242837653478855,50.18842975206612,76.95521320495186,0.0,
BG,11,1979,46.43291139240507,40.81492957746479,1018.392492917847,6.58567415730337,44.08419718309859,81.59805633802817,0.0,
BG,12,1979,40.475103163686384,32.88626907073509,1019.3515950069348,5.59009628610729,37.96607489597781,75.68805825242718,0.0,
BH,1,1979,65.078916827853,55.58873786407767,1019.4969543147208,10.796190476190477,65.07805825242718,72.47656310679612,0.0,
BH,2,1979,67.74170403587443,58.6554054054054,1015.3872093023256,11.165562913907285,67.7388063063063,74.19554054054053,0.0,
BH,3,1979,70.43399693721287,57.32128637059725,1013.922009569378,11.86969696969697,70.39874425727412,65.27003062787136,0.0,
BH,4,1979,79.08294314381271,63.686050420168066,1011.3190243902438,10.677152317880795,79.86810084033613,61.34848739495798,0.0,
BH,5,1979,86.3905383360522,72.21081967213115,1008.5858490566038,8.854632587859426,93.95426229508196,64.51896721311475,0.0,
BH,6,1979,93.058934169279,75.84629921259842,1001.7714285714286,13.84423676012461,106.64754330708662,58.845795275590554,0.0,
BH,7,1979,92.8630849220104,77.63251748251749,999.1261467889908,10.459272097053725,109.82825174825174,63.56141608391608,0.0,
BH,8,1979,93.14672897196262,79.4281690140845,1000.6630841121495,9.881172839506172,112.32810641627543,66.21738654147104,0.0,
BH,9,1979,91.69657422512235,79.04532019704433,1006.4078817733989,6.058441558441558,109.48978653530378,68.93600985221674,0.0,
BH,10,1979,86.87307086614173,75.79236883942767,1012.9238578680203,8.329173166926678,98.19158982511924,71.13182829888711,0.0,
BH,11,1979,78.33418530351437,66.90208667736758,1016.4959390862945,6.473767885532592,80.23288924558587,69.1632102728732,0.0,
BH,12,1979,66.20274809160306,57.8,1018.8826484018265,11.19155354449472,66.20980122324158,75.35094801223242,0.0,
BM,1,1979,67.17224324324324,52.22202702702703,1017.3795669824086,12.343283582089553,67.16962162162162,59.680594594594595,,
BM,2,1979,62.02842578710644,49.16098950524737,1017.7129713423831,14.207207207207206,62.0180659670165,63.832683658170914,,
BM,3,1979,63.490744248985116,54.108249660786974,1018.8414634146342,9.937414965986395,63.458059701492544,72.55503392130258,,
BM,4,1979,66.0391061452514,53.407394957983186,1018.9528751753156,12.005602240896359,66.04117647058824,64.84487394957983,,
BM,5,1979,72.60094594594594,61.73137837837838,1021.112449255751,8.414500683994529,72.81105405405405,69.40516216216216,,
BM,6,1979,77.20083682008368,69.34421787709498,1019.7833798882682,9.355648535564853,79.03710893854749,77.35772346368715,,
BM,7,1979,80.33425101214576,72.39331529093369,1021.6451351351352,10.139189189189189,84.65438430311232,77.26128552097428,,
BM,8,1979,81.98825910931174,71.25117408906883,1020.1678378378377,7.9227642276422765,86.67160593792173,70.48681511470986,,
BM,9,1979,82.75548117154811,70.92569037656904,1018.3803072625699,6.231638418079096,87.33559274755928,67.8481729428173,,
BM,10,1979,78.21506072874494,66.26552097428959,1017.063108108108,11.13279132791328,80.63165087956699,67.56702300405954,,
BM,11,1979,73.31566433566434,59.326218487394954,1020.5811797752809,10.01271186440678,73.4062324929972,62.283893557422964,,
BM,12,1979,68.54583783783784,54.82132432432432,1018.3559620596205,11.394520547945206,68.57791891891893,62.30472972972973,,
BO,1,1979,70.21739679865206,62.84186649384316,1003.1057902973396,4.2116512992456,71.89904586758979,79.69914668394901,,
BO,2,1979,71.48043233505966,62.46189365671641,1003.5226946438432,4.575771022853339,73.34224737456243,76.15163479477613,,
BO,3,1979,69.8490299823633,62.429118468288785,1005.5303718010622,3.7544886807181888,71.48336594130565,79.59950339050657,,
BO,4,1979,68.22896433175762,58.07232568211347,1007.0687311178248,4.1904863481228665,69.78939991334488,73.00412516240796,,
BO,5,1979,66.10935811540955,54.28709466811752,1007.56327176781,3.8549946294307196,67.42773519163762,69.7199521218716,,
BO,6,1979,63.480825022665464,48.96008230452675,1010.1514648977336,3.780301274623407,63.93337701149425,62.97044810242341,,
BO,7,1979,63.64055055584966,49.904070701660416,1008.9257015306123,4.439583333333333,64.33432483221478,64.8329646491698,,
BO,8,1979,70.33024928092041,53.2796314258002,1004.3691043083901,4.5894836123555764,72.28772594752188,58.75241028128031,,
BO,9,1979,68.63555555555556,52.286915254237286,1005.1328471096704,6.196392785571143,70.10151809954752,60.10995706214689,,
BO,10,1979,72.9002457002457,57.90722945666816,1003.2623541887593,5.485783557416795,75.2674358974359,62.873163448585544,,
BO,11,1979,72.36272878535773,58.372186540072605,1002.6922402159244,6.214226404649875,74.56518994413408,65.07184864562971,,
BO,12,1979,70.98184501845019,60.90084283589489,1003.2175595238095,5.381453388793736,73.15260168650794,73.2545265245414,,
BQ,1,1979,78.32631578947368,67.90526315789474,1015.2578947368422,11.263157894736842,79.36368421052632,70.72315789473684,0.0,
BQ,2,1979,79.07000000000001,68.0,1016.7578947368422,10.55,80.467,69.6965,0.0,
BQ,3,1979,82.49080118694363,71.11601208459214,1012.9235294117647,13.858407079646017,86.5953172205438,69.00531722054382,0.0,
BQ,4,1979,81.37142857142857,71.5542372881356,1011.7007575757576,16.792134831460675,84.88033898305085,72.46627118644068,0.0,
BQ,5,1979,82.10722891566265,72.87706422018348,1011.3103174603175,15.418960244648318,86.94406727828746,73.98388379204893,0.0,
BQ,6,1979,83.20886075949367,74.01910828025478,1012.074074074074,15.27304964539007,89.7931847133758,74.23101910828026,0.0,
BQ,7,1979,82.74420062695926,72.97115987460815,1013.3567375886524,15.884012539184953,88.2282131661442,72.70940438871473,0.0,
BQ,8,1979,83.49768786127167,73.44764705882353,1011.6714285714286,15.063768115942029,89.69173529411765,72.16208823529412,0.0,
BQ,9,1979,84.13612903225807,73.55344262295081,1010.7558333333333,13.588235294117647,90.78232786885246,70.97622950819672,0.0,
BQ,10,1979,85.44736842105263,74.87610619469027,1010.2236641221373,12.792397660818713,93.98710914454277,71.10699115044248,0.0,
BQ,11,1979,84.6638036809816,74.49006211180124,1009.7365671641792,11.53012048192771,92.18291925465839,72.10375776397515,0.0,
BQ,12,1979,81.42951807228916,73.16,1011.8429752066115,12.531531531531531,85.78621212121212,76.3929696969697,0.0,
BR,1,1979,76.56610189573459,68.55066852923568,1011.753418885271,5.4216116975936,79.00834231357679,78.14291891172753,0.09594117647058822,
BR,2,1979,77.73359668300039,69.8229623405393,1011.7826379230412,4.861629563001275,80.403150255901,78.55039569169658,0.14758620689655172,
BR,3,1979,76.9577625854568,69.00292369028467,1013.2247743682311,4.772241261137766,79.63439392879624,78.2330425963489,0.16441176470588234,
BR,4,1979,75.29980296245263,67.44532479287058,1014.2148270745348,4.573907675423555,77.73479426303697,78.39700341154354,0.06351351351351352,
BR,5,1979,73.6612736384898,66.14498081195718,1014.5132876712329,4.270041075924208,75.80817410624117,79.21393792499832,0.06666666666666667,
BR,6,1979,71.17341423506954,62.51469839741385,1019.0570491803278,4.602267983859747,72.63414625756741,76.35125937134603,,
BR,7,1979,71.72540127040503,62.4048551724138,1018.6383252051862,5.076516435106743,73.13375482891831,75.04102896551724,0.04,
BR,8,1979,74.04472027270904,64.10905041506378,1013.9007636363636,5.391620407084325,75.65401498279004,73.96739285955323,0.045,
BR,9,1979,73.90038329634861,64.33778773680994,1014.1455166030313,6.1370209930023325,75.66673027298656,74.5622272017383,0.12333333333333334,
BR,10,1979,76.66847096009482,66.63859910581222,1012.9642641298265,6.144746317512275,78.73991396829699,73.77081357539629,0.12861111111111112,
BR,11,1979,76.3736485640776,67.1735015312819,1011.7694937154938,6.381979259666232,78.57077584949687,75.66563730494386,0.07023255813953488,
BR,12,1979,78.04945424246633,69.73704496788008,1011.6546266135842,5.930505105887191,81.08072529982867,77.42303283369021,0.09144444444444445,
BY,1,1979,18.17687626774848,14.40609756097561,1014.4061099796335,7.0761421319796955,9.438282520325204,85.05696138211383,,
BY,2,1979,17.211995490417138,11.930204081632654,1017.6047781569965,6.287005649717514,9.091044267877413,80.12207482993198,,
BY,3,1979,32.313394495412844,27.72094262295082,1013.7703893442623,6.770020533880904,26.190938144329895,83.98051229508197,,
BY,4,1979,41.5223974763407,30.614361140443506,1014.1984160506864,7.161733615221987,37.43589607635207,68.21077085533263,,
BY,5,1979,59.503853955375256,44.97317073170731,1020.5424643584521,5.773930753564155,58.62233739837398,62.649451219512194,,
BY,6,1979,66.93166144200627,50.06966527196653,1017.3709205020921,4.6217345872518285,66.8577510460251,58.353493723849375,,
BY,7,1979,58.73894523326572,50.75702647657841,1011.9002036659878,5.20507614213198,58.7103873598369,76.97186354378819,,
BY,8,1979,62.817622950819676,53.989538461538466,1014.3965128205128,5.727459016393443,62.80707692307693,75.44293333333333,,
BY,9,1979,54.62613277133825,48.0186638388123,1015.7962105263158,5.465753424657534,54.09343584305408,80.21225874867444,,
BY,10,1979,39.992510121457485,32.30851926977688,1022.3690982776089,5.273833671399594,36.73094416243655,76.00213995943204,,
BY,11,1979,33.189926547743966,29.318947368421053,1017.4241816261879,7.351890756302521,27.007315789473687,86.05692631578948,,
BY,12,1979,29.312753036437247,25.673502538071066,1014.3238095238095,7.5425101214574894,21.978748728382502,86.59216243654822,,
BZ,1,1979,74.54545454545455,68.77142857142856,1016.8076923076923,6.565217391304348,75.97460317460317,82.58492063492064,,
BZ,2,1979,75.65957446808511,68.0635294117647,1015.4404761904761,8.287234042553191,78.46658823529411,76.27105882352942,,
BZ,3,1979,79.925,68.9,1017.45,7.454545454545454,81.635,70.3325,,
BZ,4,1979,83.10285714285713,74.61153846153846,1010.3734693877551,8.898148148148149,90.80153846153847,75.1423076923077,,
BZ,5,1979,84.5148288973384,74.5976653696498,1011.0521008403362,8.16793893129771,92.0101167315175,73.13902723735409,,
BZ,6,1979,83.2899628252788,75.7433962264151,1012.3906779661017,7.169354838709677,90.81954716981132,79.01237735849057,,
BZ,7,1979,83.7642857142857,75.99756097560976,1013.4,8.386973180076629,91.89052845528455,78.1529674796748,,
BZ,8,1979,83.38893280632412,76.29024390243903,1012.7601769911504,8.433823529411764,91.53495934959349,79.61662601626016,,
BZ,9,1979,82.13357400722022,75.2402985074627,1009.3125984251968,3.9823321554770317,88.37425373134329,80.53414179104477,,
BZ,10,1979,79.18426966292135,74.28977272727273,1012.058762886598,3.366120218579235,82.26318181818182,86.4409659090909,,
BZ,11,1979,76.90769230769232,71.04864864864865,1012.8736842105263,4.664,78.68270270270271,83.45981981981983,,
BZ,12,1979,75.36874999999999,69.28,1008.935294117647,4.94392523364486,76.53433333333334,82.68522222222222,,
CA,1,1979,3.6291223412529687,-1.4934825987565963,1019.0136287625419,7.577107742111553,-6.0224974992739835,75.8288387420685,0.013365384615384616,
CA,2,1979,-2.698875508505917,-6.320052056352265,1019.5338247347977,7.856214770230247,-10.903250917961554,71.0789510392318,0.0036261261261261264,
CA,3,1979,18.640081198727607,11.798181544967639,1017.4160742219105,7.989076667594575,11.403642391973476,72.351713804244,0.033997289972899726,
CA,4,1979,30.234408888688154,21.166234293951398,1017.8918102647469,7.7758295363173415,23.745487473761067,71.5053725752812,0.0041701244813278,
CA,5,1979,44.12675313319732,33.01184065330053,1016.2238736228405,7.594281718473107,40.771265245663976,68.86363387949537,0.016525285481239806,
